uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state
3b738e328cf9b7,NY DOC - SHAWANGUNK CORRECTIONAL FACILITY,,,NY,SECURUS,10139,2021-01-09T00:41:25.137Z,false,,Shawangunk Correctional Facility,"200 Quick Rd, Wallkill, NY 12589, United States",-74.1635513,41.6356411,Ulster County,ChIJdzxdEymU3YkRPfYl_dhwsfE,NY
e60c3c61c8bec1,NY DOC - SING SING CORRECTIONAL FACILITY,,,NY,SECURUS,10140,2021-01-09T00:41:35.084Z,false,,Sing Sing Correctional Facility,"354 Hunter St, Ossining, NY 10562, United States",-73.8679897,41.1511759,Westchester County,ChIJ3bLSS8DAwokRajbxwIL7-W0,NY
bcf4a0d5d87fdd,NY DOC - SONYEA YOUTH FACILITY,,,NY,SECURUS,10141,2021-01-09T00:41:42.378Z,false,,Groveland Correctional Facility,"7000 Sonyea Rd, Sonyea, NY 14556, United States",-77.8337165,42.6832991,Livingston County,ChIJ_cmj4bJk0YkReB6CTAHqQ7w,NY
7b95d2a8badcea,NY DOC - WYOMING CORRECTIONAL FACILITY,,,NY,SECURUS,10142,2021-01-09T00:43:40.508Z,false,,Wyoming Correctional Facility,"3203 Dunbar Rd, Attica, NY 14011, United States",-78.2650254,42.8487815,Wyoming County,ChIJ6VNeYF7A04kR2Gni6arIxjo,NY
1054c36d5a9968,ANSON COUNTY SHERIFF'S OFFICE,,,NC,SECURUS,10143,2021-01-09T00:45:30.009Z,false,,Anson County Jail,"119 N Washington St, Wadesboro, NC 28170, United States",-80.0758498,34.9670271,Anson County,ChIJ8WSNHj74VIgRnNOfyz8MCAI,NC
0d3832a3b54465,CLEVELAND COUNTY DETENTION FACILITY,,,NC,SECURUS,10144,2021-01-09T00:46:15.879Z,false,,Cleveland County Detention Center,"100 Justice Pl #104a, Shelby, NC 28150, United States",-81.5362672,35.2907442,Cleveland County,ChIJZ15eLhUgV4gRqyRWRxyaQbo,NC
7441e64cdce054,IREDELL COUNTY ANNEX,,,NC,SECURUS,10145,2021-01-09T00:47:25.342Z,false,,Iredell County Detention Center,"221 E Water St, Statesville, NC 28677, United States",-80.8856527,35.788065,Iredell County,ChIJkVZX4HdZUYgRtB45YDACeGk,NC
749fd24df7dfed,PAMLICO COUNTY DETENTION FACILITY,,,NC,SECURUS,10146,2021-01-09T00:48:44.105Z,false,,Pamlico Correctional Institution,"601 3rd St, Bayboro, NC 28515, United States",-76.7711075,35.1601467,Pamlico County,ChIJKThB9vi0qIkRdoxIqEogNhM,NC
dfea6fcb28df84,ROWAN COUNTY DETENTION CENTER ANNEX,,,NC,SECURUS,10147,2021-01-09T00:49:34.591Z,false,,Rowan County Detention Center,"115 W Liberty St, Salisbury, NC 28144, United States",-80.4683895,35.6694574,Rowan County,ChIJpZ5KWNjyU4gRdJbC14YAaQQ,NC
91fe3ae50946db,ND DOC - JAMES RIVER CORRECTIONAL CENTER,,,ND,SECURUS,10148,2021-01-09T00:50:30.834Z,false,,James River Correctional Center,"Circle Dr, Jamestown, ND 58401, United States",-98.6840761,46.88177109999999,Stutsman County,ChIJJxBpEgAU0FIRXxILjS0-Mkc,ND
655727515aedfc,ND DOC - JAMES RIVER MINIMUM UNIT,,,ND,SECURUS,10149,2021-01-09T00:50:39.807Z,false,,James River Correctional Center,"Circle Dr, Jamestown, ND 58401, United States",-98.6840761,46.88177109999999,Stutsman County,ChIJJxBpEgAU0FIRXxILjS0-Mkc,ND
c3d93973a8dd9c,ND DOC - NORTH DAKOTA STATE PENITENTIARY,,,ND,SECURUS,10150,2021-01-09T00:51:55.863Z,false,,North Dakota State Penitentiary,"3100 Railroad Ave, Bismarck, ND 58501, United States",-100.7522211,46.80401579999999,Burleigh County,ChIJ1Zr1Ld2C11IRfqtBkZ8vm1I,ND
32d8f8492b1cb0,COLUMBIANA MINIMUM SECURITY NAC,,,OH,SECURUS,10152,2021-01-09T00:54:10.805Z,false,,Columbiana County Jail,"8473 County Home Rd, Lisbon, OH 44432, United States",-80.8321878,40.7809135,Columbiana County,ChIJwX1kpOECNIgRPZFvDRKqkHQ,OH
da80a04f66d7e1,SOUTHEAST OHIO REGIONAL JAIL,,,OH,SECURUS,10153,2021-01-09T01:02:32.107Z,false,,Southeastern Ohio Regional Jail,"16677 Riverside Dr, Nelsonville, OH 45764, United States",-82.24881049999999,39.4520597,Athens County,ChIJ1afRH77hR4gRznjyx0c2i8w,OH
c1ec2698636117,WOOD COUNTY JAIL,,,OH,SECURUS,10154,2021-01-09T01:03:44.234Z,false,,Wood County Justice Center,"1960 E Gypsy Lane Rd, Bowling Green, OH 43402, United States",-83.6120073,41.3550193,Wood County,ChIJ69OzkxcKPIgRYnvURwOM2Xw,OH
b36ac821c79421,DAVIS CCA,,,OK,SECURUS,10155,2021-01-09T01:04:17.684Z,false,,Davis Correctional Facility,"6888 E 133 Rd, Holdenville, OK 74848, United States",-96.4442878,35.0884898,Hughes County,ChIJET6V3dSDs4cRnRmzM2cSIjg,OK
031087d18b415b,Salt Lake County Jail,SLCUT,Salt Lake County Sheriffs Office,UT,ICS,10039,2021-03-06T02:48:49.690Z,false,,Salt Lake County Metro Jail,"3415 S 900 W, South Salt Lake, UT 84119, United States",-111.9157857,40.6969546,Salt Lake County,ChIJfUVzwdiHUocR68h6zIDIGHY,UT
66c0b08f237fd2,TATE COUNTY JAIL- JSI,,,MS,SECURUS,10044,2021-01-09T00:09:33.431Z,false,,Tate County Jail,"1 Justice Dr, Senatobia, MS 38668, United States",-89.9935609,34.6115306,Tate County,ChIJfan4RaT4f4gRKBVoBw7C-3I,MS
0ee8722a6e4c35,OK DOC - CLARA WATERS COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,10156,2021-01-09T01:05:07.329Z,false,,Clara Waters Community Corrections Center,"9901 N I- 35 Service Rd, Oklahoma City, OK 73131, United States",-97.44889099999999,35.5716553,Oklahoma County,ChIJ7fbTXKIYsocR69tzIb8QiI0,OK
f8ba33f763d464,OK DOC - OKLAHOMA CITY COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,10157,2021-01-09T01:08:24.330Z,false,,Clara Waters Community Corrections Center,"9901 N I- 35 Service Rd, Oklahoma City, OK 73131, United States",-97.44889099999999,35.5716553,Oklahoma County,ChIJ7fbTXKIYsocR69tzIb8QiI0,OK
7cbc03cb60c04a,OK DOC - UNION CITY COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,10158,2021-01-09T01:09:01.168Z,false,,Clara Waters Community Corrections Center,"9901 N I- 35 Service Rd, Oklahoma City, OK 73131, United States",-97.44889099999999,35.5716553,Oklahoma County,ChIJ7fbTXKIYsocR69tzIb8QiI0,OK
038b6f5a3dc931,OK DOC - DICK CONNER CORRECTIONAL CENTER,,,OK,SECURUS,10159,2021-01-09T01:05:17.532Z,false,,Dick Conner Correctional Center,"129 Conner Road, Hominy, OK 74035, United States",-96.39448089999999,36.4685418,Osage County,ChIJCcz5TDjVtocRFexd6E6GFqs,OK
fdbc0f223e7306,OK DOC - DR EDDIE WARRIOR CORRECTIONAL CENTER,,,OK,SECURUS,10160,2021-01-09T01:05:27.505Z,false,,Dr. Eddie Warrior Correctional Center,"601 N Oak St, Taft, OK 74463, United States",-95.54238699999999,35.7693289,Muskogee County,ChIJDZgK5hTYtYcR0v_K_2ar5rU,OK
8668da20ec8b4e,OK DOC - ENID COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,10161,2021-01-09T01:05:37.850Z,false,,Enid Community Corrections Center,"2020 E Maine Ave, Enid, OK 73701, United States",-97.84800589999999,36.3956733,Garfield County,ChIJP3XtnF_Ur4cRTHFR7ko7s5c,OK
75249b0fa743ff,OK DOC - JOSEPH HARP CORRECTIONAL CENTER,,,OK,SECURUS,10162,2021-01-09T01:06:55.878Z,false,,Joseph Harp Correctional Center,"16161 Moffatt Rd, Lexington, OK 73051, United States",-97.28472699999999,35.0297081,Cleveland County,ChIJKWLyrLhYsocRUrVAUWMSuYc,OK
95c8fc5ca62cee,OK DOC - KATE BARNARD COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,10163,2021-01-09T01:07:06.067Z,false,,Kate Barnard Community Corrections Center,"3300 N Martin Luther King Ave, Oklahoma City, OK 73111, United States",-97.4748785,35.5026184,Oklahoma County,ChIJqwZ_7YMXsocRUgEIc-TY7Xc,OK
b5f5fb1d61b014,OK DOC - MABEL BASSETT CORRECTIONAL CENTER,,,OK,SECURUS,10164,2021-01-09T01:07:35.811Z,false,,Mabel Bassett Correctional Center,"29501 Kickapoo Rd, McLoud, OK 74851, United States",-97.13122659999999,35.44485969999999,Pottawatomie County,ChIJCWbJz30zsocR4yPZfEQaV5U,OK
23c7e0ec17f0c9,OK DOC - MACK ALFORD CORRECTIONAL CENTER,,,OK,SECURUS,10165,2021-01-09T01:07:51.142Z,false,,Mack Alford Correctional Center,"13001 North, US-69, Atoka, OK 74525, United States",-96.03514179999999,34.5253752,Atoka County,ChIJvyUSk8bJtIcRDIqWyklTUwQ,OK
590cde85b3b3c6,OK DOC - NORTH FORK CORRECTIONAL CENTER,,,OK,SECURUS,10166,2021-01-09T01:08:02.376Z,false,,North Fork Correctional Center,"1605 E Main St, Sayre, OK 73662, United States",-99.6130676,35.2926902,Beckham County,ChIJlyQwXHPEq4cR6YLqcgGy2n8,OK
e35639df0feb4e,PA DOC - BENNER TOWNSHIP STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10167,2021-01-09T01:12:28.145Z,false,,SCI Benner Township,"301 Institution Dr, Bellefonte, PA 16823, United States",-77.7780752,40.8592307,Centre County,ChIJW07WapCkzokRc73M4ZZ-LwA,PA
55d93cc29d4044,PA DOC - CHESTER STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10168,2021-01-09T01:13:00.863Z,false,,SCI Chester,"500 E 4th St, Chester, PA 19013, United States",-75.3516276,39.8512493,Delaware County,ChIJ_5t-L_DnxokRNd8anjx4KpA,PA
e973d5fa0a1125,PA DOC - COAL TOWNSHIP STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10169,2021-01-09T01:13:26.097Z,false,,SCI Coal Township,"1 Kelley Dr, Coal Township, PA 17866, United States",-76.5552235,40.806485,Northumberland County,ChIJI4ycDfpdz4kRU0zQXyeYF4Q,PA
cde09d7fe3e0c4,PA DOC - FRACKVILLE STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10170,2021-01-09T01:14:18.448Z,false,,SCI Frackville,"1111 Altamont Blvd, Frackville, PA 17931, United States",-76.2082638,40.7711373,Schuylkill County,ChIJi82I9iqTxYkRUs3I2tfjKpc,PA
6eb90b033933ae,PA DOC - GREENE STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10171,2021-01-09T01:14:28.019Z,false,,SCI Greene,"175 Progress Dr, Waynesburg, PA 15370, United States",-80.13842559999999,39.9046307,Greene County,ChIJK0qNCTKgNYgR9R2IJCemYts,PA
0ced13edeb3f26,PA DOC - HUNTINGDON STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10172,2021-01-09T01:14:48.417Z,false,,SCI Huntingdon,"1100 Pike St, Huntingdon, PA 16654, United States",-78.0277236,40.4917021,Huntingdon County,ChIJVUj-Kazky4kRwBJtKJJQq8g,PA
6c4dabcddfb8f1,PA DOC - LAUREL HIGHLANDS STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10173,2021-01-09T01:14:57.059Z,false,,SCI Laurel Highlands,"5706 Glades Pike, Somerset, PA 15501, United States",-79.0431589,40.0035547,Somerset County,ChIJzd6ktqLdyokRVff_gN0a_4Y,PA
a4198f95a5f4b0,PA DOC - MAHANOY STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10174,2021-01-09T01:15:05.041Z,false,,SCI Mahanoy,"301 Morea Rd, Frackville, PA 17932, United States",-76.1779966,40.7912294,Schuylkill County,ChIJoYBsa2yUxYkR5pegQrJ4byA,PA
050983178ba489,PA DOC - MERCER STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10175,2021-01-09T01:15:14.925Z,false,,SCI Mercer,"801 Butler Pike, Mercer, PA 16137, United States",-80.2203923,41.2070367,Mercer County,ChIJp_b_2UKiM4gREDmrfBxRXJw,PA
e4b9852b07983d,PA DOC - PINE GROVE STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10176,2021-01-09T01:15:42.928Z,false,,SCI PINE GROVE,"189 Fyock Rd, Indiana, PA 15701, United States",-79.0998772,40.64771080000001,Indiana County,ChIJl3vGPnxcy4kRDBcRhi-VEt4,PA
23a6cef71b2590,PA DOC - QUEHANNA MOTIVATIONAL BOOT CAMP,,,PA,SECURUS,10177,2021-01-09T01:15:57.319Z,false,,Quehanna Boot Camp,"4510 Quehanna Hwy, Karthaus, PA 16845, United States",-78.1443303,41.1854512,Clearfield County,ChIJE7XTocs6zIkRo1GdByxATkk,PA
0bee5bb5ba3dcd,PA DOC - ROCKVIEW STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10178,2021-01-09T01:16:14.392Z,false,,SCI Rockview,"1 Rockview Pl, Bellefonte, PA 16823, United States",-77.7762949,40.8499,Centre County,ChIJ2erubJCkzokR22mE-Ij6tB8,PA
0b9b1dcae1460f,PA DOC - SMITHFIELD STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10179,2021-01-09T01:16:23.033Z,false,,SCI Smithfield,"1100 Pike St, Huntingdon, PA 16654, United States",-78.026977,40.49096220000001,Huntingdon County,ChIJFdJal67ky4kROdcqFoDc1nI,PA
e0f5cb70738a3f,PA DOC - WAYMART STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,10180,2021-01-09T01:16:44.765Z,false,,SCI Waymart,"11 Fairview Drive, Waymart, PA 18472, United States",-75.42950739999999,41.574642,Wayne County,ChIJ0d3bePp_LYgRFUmo5AnQsKw,PA
f4f29a8aa59e0a,UNION COUNTY PRISON,,,PA,SECURUS,10181,2021-01-09T01:17:19.100Z,false,,Union County Jail,"103 S 2nd St, Lewisburg, PA 17837, United States",-76.88249189999999,40.9634,Union County,ChIJr1aWP64Tz4kRF_sh3cA_8wU,PA
fc4c3d40678df1,CHEROKEE COUNTY JAIL,,,SC,SECURUS,10182,2021-01-09T01:20:16.065Z,false,,Cherokee County Detention Center,"315 E Dr Lm Rosemond Ln, Gaffney, SC 29340, United States",-81.64370219999999,35.0731296,Cherokee County,ChIJfy22P-MEV4gRsToi_5njlWY,SC
41d77896208f0e,CLARENDON COUNTY JAIL,,,SC,SECURUS,10183,2021-01-09T01:20:53.241Z,false,,Clarendon County Detention Center,"320 E Boyce St, Manning, SC 29102, United States",-80.2037036,33.6926046,Clarendon County,ChIJf27-eRQM_4gRgUylUGmO6uw,SC
0d9ac692839af9,GREENWOOD COUNTY JAIL,,,SC,SECURUS,10184,2021-01-09T01:22:02.944Z,false,,Greenwood County Detention Center,"528 Edgefield St, Greenwood, SC 29646, United States",-82.1637954,34.1873573,Greenwood County,ChIJzRIOsXMB-IgRozXoXhA2nbA,SC
fe188023b81095,KERSHAW COUNTY DETENTION FACILITY,,,SC,SECURUS,10185,2021-01-09T01:22:44.651Z,false,,Kershaw County Detention Center,"101 Bramblewood Plantation Rd, Camden, SC 29020, United States",-80.6248399,34.2378585,Kershaw County,ChIJw276x6zwVYgRREAjPtJQ2hY,SC
050d61f413d89a,LANCASTER COUNTY JAIL,,,SC,SECURUS,10186,2021-01-09T01:22:52.523Z,false,,Lancaster County Detention Center,"1941 Pageland Hwy, Lancaster, SC 29720, United States",-80.7233907,34.7234555,Lancaster County,ChIJ-17EtSzXVYgREi4DpteojgY,SC
1ed8504d07a2f4,YORK COUNTY JAIL,,,SC,SECURUS,10187,2021-01-09T01:25:04.778Z,false,,York County Detention Center,"1675 York Hwy # 3A, York, SC 29745, United States",-81.2002279,34.982409,York County,ChIJe1BMVn3zVogR8IKA_kej_pk,SC
462aea46af1a71,DAVIDSON COUNTY - METRO DETENTION FACILITY,,,TN,SECURUS,10188,2021-01-09T01:28:52.179Z,false,,Metro-Davidson County Detention Facility,"5115 Harding Pl, Nashville, TN 37211, United States",-86.682728,36.0871827,Davidson County,ChIJVwklkPZuZIgR70S7pyKq9TU,TN
ace1fbc014a41f,SULLIVAN CORRECTIONAL FACILITY BLDG 2,,,TN,SECURUS,10189,2021-01-09T01:34:31.661Z,false,,Sullivan County Jail,"140 Blountville Bypass, Blountville, TN 37617, United States",-82.3205784,36.5366565,Sullivan County,ChIJWQ-vYUmbWogRW8FN1uNRmmc,TN
3fd93a4a137480,DALLAS COUNTY LEW STERRETT NORTH TOWER,,,TX,SECURUS,10190,2021-01-09T01:39:50.885Z,false,,North Tower Detention Facility,"111 W Commerce St, Dallas, TX 75208, United States",-96.81638590000001,32.7781124,Dallas County,ChIJ2UP3NG-ZToYRo967UffLSng,TX
1ac100219b16d3,DALLAS COUNTY LEW STERRETT WEST TOWER,,,TX,SECURUS,10191,2021-01-09T01:40:00.106Z,false,,North Tower Detention Facility,"111 W Commerce St, Dallas, TX 75208, United States",-96.81638590000001,32.7781124,Dallas County,ChIJ2UP3NG-ZToYRo967UffLSng,TX
4a467f70e15da6,DALLAS COUNTY SUZANNE KAYS DETENTION CENTER,,,TX,SECURUS,10192,2021-01-09T01:40:08.509Z,false,,North Tower Detention Facility,"111 W Commerce St, Dallas, TX 75208, United States",-96.81638590000001,32.7781124,Dallas County,ChIJ2UP3NG-ZToYRo967UffLSng,TX
88c78c571ab9c9,FORT BEND COUNTY CORRECTIONAL FACILITY,,,TX,SECURUS,10193,2021-01-09T01:41:40.084Z,false,,Fort Bend County Jail,"1410 Williams Way Blvd, Richmond, TX 77469, United States",-95.7528246,29.5737109,Fort Bend County,ChIJkaZSsGkfQYYREGcoIqB6LKY,TX
5b184dff47b21e,TARRANT COUNTY CORRECTIONAL CENTER,,,TX,SECURUS,10194,2021-01-09T01:52:55.681Z,false,,Tarrant County Corrections Center,"100 N Lamar St, Fort Worth, TX 76196, United States",-97.33656889999999,32.7561084,Tarrant County,ChIJATSHaOpzToYRBPze-_XmH3c,TX
a2acc8bbe0982d,TDCJ - BARTLETT (CCA),,,TX,SECURUS,10195,2021-01-09T01:54:14.564Z,false,,Bartlett State Jail,"1018 Arnold Dr, Bartlett, TX 76511, United States",-97.44276599999999,30.794482,Williamson County,ChIJwbjIcAsiRYYRTUcXP9NFv2w,TX
ed4634141f104e,TDCJ - BRADSHAW (CCA),,,TX,SECURUS,10196,2021-01-09T01:55:27.284Z,false,,Bradshaw State Jail,"3900 W Loop 571, Henderson, TX 75652, United States",-94.814364,32.1840335,Rusk County,ChIJk9dwzKDON4YR7MVYatM7AA0,TX
70789976737845,TDCJ - BRIDGEPORT (GEO),,,TX,SECURUS,10197,2021-01-09T01:55:41.120Z,false,,Bridgeport Correctional Center,"4000 10th St, Bridgeport, TX 76426, United States",-97.7578653,33.2360654,Wise County,ChIJMxpwbPGKTYYRhg7h5ME0x70,TX
17440d0ed38b02,TDCJ - C MOORE,,,TX,SECURUS,10198,2021-01-09T01:56:16.190Z,false,,Choice Moore Transfer Facility,"1700 FM 87, Bonham, TX 75418, United States",-96.23365199999999,33.5914258,Fannin County,ChIJXe2TR9ScS4YRumSw4lhm884,TX
8846747300d55b,TDCJ - DANIEL,,,TX,SECURUS,10200,2021-01-09T01:59:05.292Z,false,,Price Daniel Unit,"938 FM 1673, Snyder, TX 79549, United States",-100.8174847,32.7206416,Scurry County,ChIJB_duN-FI_4YR9VQQYJRXtlk,TX
42a04c4226ccab,TDCJ - HENLEY STATE JAIL,,,TX,SECURUS,10201,2021-01-09T02:05:08.781Z,false,,Henley State Jail,"7581 TX-321, Dayton, TX 77535, United States",-94.92959429999999,30.105206,Liberty County,ChIJI7PDAaitOIYRQZVQD6BJ2BA,TX
c3bed51b65da50,TDCJ - KYLE (MTC),,,TX,SECURUS,10202,2021-01-09T02:09:22.867Z,false,,Kyle Correctional Center,"23001 I-35, Kyle, TX 78640, United States",-97.8719141,29.9785219,Hays County,ChIJbevBKShUW4YR9TCqwpn4uWo,TX
fca3f98d207f71,TDCJ - LOCKHART WORK FACILITY (GEO),,,TX,SECURUS,10203,2021-01-09T02:10:35.886Z,false,,Lockhart Correctional Facility,"1400 Industrial Blvd, Lockhart, TX 78644, United States",-97.6529475,29.8698391,Caldwell County,ChIJz0SIsh9XQ4YROLKfBdWz7Uw,TX
1beb838ffd159e,TDCJ - LOCKHART WORK FACILITY (MALE),,,TX,SECURUS,10204,2021-01-09T02:11:04.500Z,false,,Lockhart Correctional Facility,"1400 Industrial Blvd, Lockhart, TX 78644, United States",-97.6529475,29.8698391,Caldwell County,ChIJz0SIsh9XQ4YROLKfBdWz7Uw,TX
dd41b863632f34,TDCJ - LOPEZ STATE JAIL,,,TX,SECURUS,10205,2021-01-09T02:11:43.096Z,false,,Lopez State Jail,"1203 E El Cibolo Rd, Edinburg, TX 78542, United States",-98.11765969999999,26.4177025,Hidalgo County,ChIJ2SaJ9M6XZYYRB8pbXjZVWm0,TX
24aa8c04ef2ae6,TDCJ - MARLIN,,,TX,SECURUS,10206,2021-01-09T02:12:35.611Z,false,,Marlin Unit,"2893 Hwy 6, Marlin, TX 76661, United States",-96.8806343,31.2953082,Falls County,ChIJRxzrZFSORYYR5dAulVTMkIs,TX
7b6ccb97c37bed,TDCJ - MOORE BILLY (MTC),,,TX,SECURUS,10207,2021-01-09T02:14:05.204Z,false,,Billy Moore Correctional Center,"8500 FM3053, Overton, TX 75684, United States",-94.96621329999999,32.316733,Rusk County,ChIJ6QIrTl4rNoYRVvBKFiQQmV8,TX
42f8f1ba4be006,TDCJ - SAN SABA,,,TX,SECURUS,10208,2021-01-09T02:18:18.464Z,false,,San Saba Transfer Facility,"206 S Wallace Creek Rd, San Saba, TX 76877, United States",-98.76269359999999,31.2001366,San Saba County,ChIJ3y0T8M5zWoYROJ9J3J_cwoc,TX
2f26e7d502681c,TDCJ - TULIA,,,TX,SECURUS,10209,2021-01-09T02:22:19.209Z,false,,Tulia Transfer Facility,"4000 TX-86, Tulia, TX 79088, United States",-101.81356,34.531033,Swisher County,ChIJTxPBwembAYcRdiHnFZYqniY,TX
7e20f963afff94,TDCJ - WILLACY COUNTY (CCA),,,TX,SECURUS,10210,2021-01-09T02:24:29.098Z,false,,Willacy County State Jail,"1695 Buffalo Dr, Raymondville, TX 78580, United States",-97.76693829999999,26.4671042,Willacy County,ChIJKQi3U2tib4YRRlPcvyXlnQc,TX
61e7494a67de75,TRAVIS COUNTY CORRECTIONAL COMPLEX-ATTORNEY,,,TX,SECURUS,10211,2021-01-09T02:26:10.105Z,false,,Travis County Correctional Complex,"3614 Bill Price Rd, Del Valle, TX 78617, United States",-97.6458258,30.1993264,Travis County,ChIJbzLQZtuwRIYRJ_ny7s0wmz8,TX
02e41058aa5923,AL DOC - BIBB COUNTY CORRECTIONAL FACILITY,,,AL,SECURUS,10212,2021-03-01T16:56:19.259Z,false,,Bibb Correctional Facility,"565 Bibb Ln, Brent, AL 35034, United States",-87.1627807,32.9207544,Bibb County,ChIJBxp5D902j4gRu3h2j_OXoOg,AL
2936bf02d5138e,AL DOC - EASTERLING CORRECTIONAL FACILITY,,,AL,SECURUS,10213,2021-03-01T16:57:12.250Z,false,,Easterling Correctional Facility,"200 Wallace Dr, Clio, AL 36017, United States",-85.58576359999999,31.7023346,Barbour County,ChIJ_39Xwmh4jYgRgYR_n90FsgQ,AL
2bf86ad9471404,AL DOC - ELMORE CORRECTIONAL CENTER,,,AL,SECURUS,10214,2021-03-01T16:57:38.224Z,false,,Staton Correctional Facility,"2690 Marion Spillway Rd, Elmore, AL 36025, United States",-86.3331571,32.57716550000001,Elmore County,ChIJaXw9H1WZjogR-LjXTJ_cq6g,AL
99df88079d3e01,AL DOC - STATON CORRECTIONAL FACILITY,,,AL,SECURUS,10215,2021-03-01T16:59:33.443Z,false,,Staton Correctional Facility,"2690 Marion Spillway Rd, Elmore, AL 36025, United States",-86.3331571,32.57716550000001,Elmore County,ChIJaXw9H1WZjogR-LjXTJ_cq6g,AL
111072b2aa4b64,AL DOC - G K FOUNTAIN/J O DAVIS CORRECTIONAL FACILTY,,,AL,SECURUS,10216,2021-03-01T16:57:54.392Z,false,,Fountain Correctional Facility,"9677 AL-21, Atmore, AL 36502, United States",-87.4645704,31.1568953,Escambia County,ChIJUYf9uAt0kIgRdUGCciHWBI8,AL
c6efaa00356630,AL DOC - LIMESTONE CORRECTIONAL FACILITY,,,AL,SECURUS,10217,2021-03-01T16:58:41.551Z,false,,Limestone Correctional Facility,"28779 Nick Davis Rd, Harvest, AL 35749, United States",-86.80411570000001,34.8125703,Limestone County,ChIJ164Iv0tnYogRMnUHct09EaA,AL
4a25147fded033,AL DOC - MONTGOMERY WOMENS COMMUNITY BASED FACILITY,,,AL,SECURUS,10218,2021-03-01T16:59:03.479Z,false,,Montgomery Women's Facility,"12085 Wares Ferry Rd, Montgomery, AL 36117, United States",-86.10147889999999,32.3877556,Montgomery County,ChIJq4k-BggujIgRcDVu0iVpLOQ,AL
cda2c64a9798e9,AL DOC - VENTRESS CORRECTIONAL FACILITY,,,AL,SECURUS,10219,2021-03-01T16:59:41.374Z,false,,Ventress Correctional Facility,"379 AL-239, Clayton, AL 36016, United States",-85.4928783,31.8889518,Barbour County,ChIJk7fXSRdzjYgRmC83-As3_AI,AL
606e8941e78ac4,CLEBURNE COUNTY CORRECTIONAL FACILITY,,,AL,SECURUS,10220,2021-03-01T17:00:11.076Z,false,,Cleburne County Jail,"140 Lambert Dr, Heflin, AL 36264, United States",-85.5693474,33.6583327,Cleburne County,ChIJs0hP5L0Ai4gRFMNtD-BQVMw,AL
2ef3e0a3979ce6,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/EAST (ANCHORAGE JAIL),,,AK,SECURUS,10222,2021-03-01T17:01:58.761Z,false,,Anchorage Correctional Complex,"1400 E 4th Ave, Anchorage, AK 99501, United States",-149.8567678,61.2186175,Anchorage,ChIJaco3BTuWyFYRfwZbTTMtYwc,AK
1d3ba0ee03833f,AK DOC - ANCHORAGE CORRECTIONAL COMPLEX/WEST,,,AK,SECURUS,10223,2021-03-01T17:02:06.129Z,false,,Anchorage Correctional Complex,"1400 E 4th Ave, Anchorage, AK 99501, United States",-149.8567678,61.2186175,Anchorage,ChIJaco3BTuWyFYRfwZbTTMtYwc,AK
dd6c59f212298c,AK DOC - FAIRBANKS CORRECTIONAL CENTER,,,AK,SECURUS,10224,2021-03-01T17:02:20.745Z,false,,Fairbanks Correctional Center,"1931 Eagan Ave, Fairbanks, AK 99701, United States",-147.7591515,64.8333367,Fairbanks North Star,ChIJJ8Pt_8taMlERPixOuutlMVM,AK
79e04d57c98778,AK DOC - GOOSE CREEK CORRECTIONAL CENTER,,,AK,SECURUS,10225,2021-03-01T17:02:28.347Z,false,,Goose Creek Correctional Center,"22301 Alsop Rd, Wasilla, AK 99654, United States",-149.9900218,61.3600947,Matanuska-Susitna,ChIJTcpkp_W4yFYRkOpgp5HeMwE,AK
